id,title,url,reference_id,location,company name,postDate
4114344318,Auxiliar administrativo garantías Toyota Vallejo,https://www.linkedin.com/jobs/view/4114344318,MlX0N/bcUepQmLyUq/Ffxw==,"Gustavo A. Madero, Mexico City, Mexico (On-site)",Grupo Kasa Automotriz,2025-01-04 19:40:33 +0000 UTC
4114339974,Ventas Digitales Toyota Vallejo,https://www.linkedin.com/jobs/view/4114339974,MlX0N/bcUepQmLyUq/Ffxw==,"Gustavo A. Madero, Mexico City, Mexico (On-site)",Grupo Kasa Automotriz,2025-01-04 19:40:52 +0000 UTC
4114345180,Asesor de ventas/ Garantía extendida Toyota Vallejo,https://www.linkedin.com/jobs/view/4114345180,MlX0N/bcUepQmLyUq/Ffxw==,"Gustavo A. Madero, Mexico City, Mexico (On-site)",Grupo Kasa Automotriz,2025-01-04 19:40:33 +0000 UTC
4092046455,Gerente de ventas Toyota,https://www.linkedin.com/jobs/view/4092046455,MlX0N/bcUepQmLyUq/Ffxw==,"Morelia, Michoacán, Mexico (On-site)",Capital Humano Grupo Fame,2024-12-06 19:42:15 +0000 UTC
4047138347,Auxiliar de Refacciones / Toyota Vallejo,https://www.linkedin.com/jobs/view/4047138347,MlX0N/bcUepQmLyUq/Ffxw==,"Azcapotzalco, Mexico City, Mexico (On-site)",Grupo Kasa Automotriz,2024-10-13 07:42:28 +0000 UTC
4113169756,Lavador Toyota Vallejo,https://www.linkedin.com/jobs/view/4113169756,MlX0N/bcUepQmLyUq/Ffxw==,"Gustavo A. Madero, Mexico City, Mexico (On-site)",Grupo Kasa Automotriz,2025-01-03 07:40:37 +0000 UTC
4037717039,Tecnico Mecanico Automotriz   A / Toyota Coacalco,https://www.linkedin.com/jobs/view/4037717039,MlX0N/bcUepQmLyUq/Ffxw==,"Coacalco de Berriozábal, México, Mexico (On-site)",Grupo Kasa Automotriz,2024-10-01 07:42:41 +0000 UTC
4060652466,Ejecutivo de Ventas Autos Nuevos / Toyota Coacalco Agencia Automotriz,https://www.linkedin.com/jobs/view/4060652466,MlX0N/bcUepQmLyUq/Ffxw==,"Coacalco de Berriozábal, México, Mexico (On-site)",Grupo Kasa Automotriz,2024-10-27 07:41:46 +0000 UTC
4120671438,Asesor De Ventas De Autos Nuevos Y Seminuevos,https://www.linkedin.com/jobs/view/4120671438,MlX0N/bcUepQmLyUq/Ffxw==,"México, Mexico (On-site)",Agencia Automotriz Toyota,2025-01-09 02:45:11 +0000 UTC
4113170633,Chofer de servicio Toyota Vallejo,https://www.linkedin.com/jobs/view/4113170633,MlX0N/bcUepQmLyUq/Ffxw==,"Ecatepec de Morelos, México, Mexico (On-site)",Grupo Kasa Automotriz,2025-01-03 07:40:45 +0000 UTC
4000131252,Atencion a Clientes / Toyota Vallejo,https://www.linkedin.com/jobs/view/4000131252,MlX0N/bcUepQmLyUq/Ffxw==,"Tlalnepantla de Baz, México, Mexico (On-site)",Grupo Kasa Automotriz,2024-08-15 03:45:07 +0000 UTC
4052220126,Gerente de Ventas,https://www.linkedin.com/jobs/view/4052220126,MlX0N/bcUepQmLyUq/Ffxw==,"Morelia, Michoacán, Mexico (On-site)",FAME PERISUR S DE RL DE CV (FAME TOYOTA VALLADOLID),2025-01-09 01:46:05 +0000 UTC
4126582320,Ejecutivo de ventas seminuevos,https://www.linkedin.com/jobs/view/4126582320,MlX0N/bcUepQmLyUq/Ffxw==,"Tlalnepantla, México, Mexico (On-site)",TOYOTA SATÉLITE,2025-01-15 19:55:24 +0000 UTC
4113168896,Ejecutivo de Ventas Toyota Santa Clara,https://www.linkedin.com/jobs/view/4113168896,MlX0N/bcUepQmLyUq/Ffxw==,"Ecatepec de Morelos, México, Mexico (On-site)",Grupo Kasa Automotriz,2025-01-03 07:40:45 +0000 UTC
4008491376,Coordinador de Atencion a Clientes / Toyota Vallejo,https://www.linkedin.com/jobs/view/4008491376,MlX0N/bcUepQmLyUq/Ffxw==,"Azcapotzalco, Mexico City, Mexico (On-site)",Grupo Kasa Automotriz,2024-08-27 16:20:13 +0000 UTC
4016187356,Coordinador de Atencion a Clientes en Postventa  / Toyota Vallejo,https://www.linkedin.com/jobs/view/4016187356,MlX0N/bcUepQmLyUq/Ffxw==,"Azcapotzalco, Mexico City, Mexico (On-site)",Grupo Kasa Automotriz,2024-09-04 16:16:46 +0000 UTC
